unique_id,bank_account
uniqueid_7679 x Tanzania,0
uniqueid_7680 x Tanzania,0
uniqueid_7681 x Tanzania,0
uniqueid_7682 x Tanzania,0
uniqueid_7683 x Tanzania,0
uniqueid_7684 x Tanzania,0
uniqueid_7685 x Tanzania,0
uniqueid_7686 x Tanzania,0
uniqueid_7687 x Tanzania,0
uniqueid_7688 x Tanzania,0
uniqueid_7689 x Tanzania,0
uniqueid_7690 x Tanzania,0
uniqueid_7691 x Tanzania,0
uniqueid_7692 x Tanzania,0
uniqueid_7693 x Tanzania,0
uniqueid_7694 x Tanzania,0
uniqueid_7695 x Tanzania,0
uniqueid_7696 x Tanzania,0
uniqueid_7697 x Tanzania,0
uniqueid_7698 x Tanzania,0
uniqueid_7699 x Tanzania,0
uniqueid_7700 x Tanzania,0
uniqueid_7701 x Tanzania,0
uniqueid_7702 x Tanzania,0
uniqueid_7703 x Tanzania,0
uniqueid_7704 x Tanzania,0
uniqueid_7705 x Tanzania,0
uniqueid_7706 x Tanzania,0
uniqueid_7707 x Tanzania,0
uniqueid_7708 x Tanzania,0
uniqueid_7709 x Tanzania,0
uniqueid_7710 x Tanzania,0
uniqueid_7711 x Tanzania,0
uniqueid_7712 x Tanzania,0
uniqueid_7713 x Tanzania,0
uniqueid_7714 x Tanzania,0
uniqueid_7715 x Tanzania,0
uniqueid_7716 x Tanzania,0
uniqueid_7717 x Tanzania,0
uniqueid_7718 x Tanzania,0
uniqueid_7719 x Tanzania,0
uniqueid_7720 x Tanzania,0
uniqueid_7721 x Tanzania,0
uniqueid_7722 x Tanzania,0
uniqueid_7723 x Tanzania,0
uniqueid_7724 x Tanzania,0
uniqueid_7725 x Tanzania,0
uniqueid_7726 x Tanzania,0
uniqueid_7727 x Tanzania,0
uniqueid_7728 x Tanzania,0
uniqueid_7729 x Tanzania,0
uniqueid_7730 x Tanzania,0
uniqueid_7731 x Tanzania,0
uniqueid_7732 x Tanzania,0
uniqueid_7733 x Tanzania,0
uniqueid_7734 x Tanzania,0
uniqueid_7735 x Tanzania,0
uniqueid_7736 x Tanzania,0
uniqueid_7737 x Tanzania,0
uniqueid_7738 x Tanzania,0
uniqueid_7739 x Tanzania,0
uniqueid_7740 x Tanzania,0
uniqueid_7741 x Tanzania,0
uniqueid_7742 x Tanzania,0
uniqueid_7743 x Tanzania,0
uniqueid_7744 x Tanzania,0
uniqueid_7745 x Tanzania,0
uniqueid_7746 x Tanzania,0
uniqueid_7747 x Tanzania,0
uniqueid_7748 x Tanzania,0
uniqueid_7749 x Tanzania,0
uniqueid_7750 x Tanzania,0
uniqueid_7751 x Tanzania,0
uniqueid_7752 x Tanzania,0
uniqueid_7753 x Tanzania,0
uniqueid_7754 x Tanzania,0
uniqueid_7755 x Tanzania,0
uniqueid_7756 x Tanzania,0
uniqueid_7757 x Tanzania,0
uniqueid_7758 x Tanzania,0
uniqueid_7759 x Tanzania,0
uniqueid_7760 x Tanzania,0
uniqueid_7761 x Tanzania,0
uniqueid_7762 x Tanzania,0
uniqueid_7763 x Tanzania,0
uniqueid_7764 x Tanzania,0
uniqueid_7765 x Tanzania,0
uniqueid_7766 x Tanzania,0
uniqueid_7767 x Tanzania,0
uniqueid_7768 x Tanzania,0
uniqueid_7769 x Tanzania,0
uniqueid_7770 x Tanzania,0
uniqueid_7771 x Tanzania,0
uniqueid_7772 x Tanzania,0
uniqueid_7773 x Tanzania,0
uniqueid_7774 x Tanzania,0
uniqueid_7775 x Tanzania,0
uniqueid_7776 x Tanzania,0
uniqueid_7777 x Tanzania,0
uniqueid_7778 x Tanzania,0
uniqueid_7779 x Tanzania,0
uniqueid_7780 x Tanzania,0
uniqueid_7781 x Tanzania,0
uniqueid_7782 x Tanzania,0
uniqueid_7783 x Tanzania,0
uniqueid_7784 x Tanzania,0
uniqueid_7785 x Tanzania,0
uniqueid_7786 x Tanzania,0
uniqueid_7787 x Tanzania,0
uniqueid_7788 x Tanzania,0
uniqueid_7789 x Tanzania,0
uniqueid_7790 x Tanzania,0
uniqueid_7791 x Tanzania,0
uniqueid_7792 x Tanzania,0
uniqueid_7793 x Tanzania,0
uniqueid_7794 x Tanzania,0
uniqueid_7795 x Tanzania,0
uniqueid_7796 x Tanzania,0
uniqueid_7797 x Tanzania,0
uniqueid_7798 x Tanzania,0
uniqueid_7799 x Tanzania,0
uniqueid_7800 x Tanzania,0
uniqueid_7801 x Tanzania,0
uniqueid_7802 x Tanzania,0
uniqueid_7803 x Tanzania,0
uniqueid_7804 x Tanzania,0
uniqueid_7805 x Tanzania,0
uniqueid_7806 x Tanzania,0
uniqueid_7807 x Tanzania,0
uniqueid_7808 x Tanzania,0
uniqueid_7809 x Tanzania,0
uniqueid_7810 x Tanzania,0
uniqueid_7811 x Tanzania,0
uniqueid_7812 x Tanzania,0
uniqueid_7813 x Tanzania,0
uniqueid_7814 x Tanzania,0
uniqueid_7815 x Tanzania,0
uniqueid_7816 x Tanzania,0
uniqueid_7817 x Tanzania,0
uniqueid_7818 x Tanzania,0
uniqueid_7819 x Tanzania,0
uniqueid_7820 x Tanzania,0
uniqueid_7821 x Tanzania,0
uniqueid_7822 x Tanzania,0
uniqueid_7823 x Tanzania,0
uniqueid_7824 x Tanzania,0
uniqueid_7825 x Tanzania,0
uniqueid_7826 x Tanzania,0
uniqueid_7827 x Tanzania,0
uniqueid_7828 x Tanzania,0
uniqueid_7829 x Tanzania,0
uniqueid_7830 x Tanzania,0
uniqueid_7831 x Tanzania,0
uniqueid_7832 x Tanzania,0
uniqueid_7833 x Tanzania,0
uniqueid_7834 x Tanzania,0
uniqueid_7835 x Tanzania,0
uniqueid_7836 x Tanzania,0
uniqueid_7837 x Tanzania,0
uniqueid_7838 x Tanzania,0
uniqueid_7839 x Tanzania,0
uniqueid_7840 x Tanzania,0
uniqueid_7841 x Tanzania,0
uniqueid_7842 x Tanzania,0
uniqueid_7843 x Tanzania,0
uniqueid_7844 x Tanzania,0
uniqueid_7845 x Tanzania,0
uniqueid_7846 x Tanzania,0
uniqueid_7847 x Tanzania,0
uniqueid_7848 x Tanzania,0
uniqueid_7849 x Tanzania,0
uniqueid_7850 x Tanzania,0
uniqueid_7851 x Tanzania,0
uniqueid_7852 x Tanzania,0
uniqueid_7853 x Tanzania,0
uniqueid_7854 x Tanzania,0
uniqueid_7855 x Tanzania,0
uniqueid_7856 x Tanzania,0
uniqueid_7857 x Tanzania,0
uniqueid_7858 x Tanzania,0
uniqueid_7859 x Tanzania,0
uniqueid_7860 x Tanzania,0
uniqueid_7861 x Tanzania,0
uniqueid_7862 x Tanzania,0
uniqueid_7863 x Tanzania,0
uniqueid_7864 x Tanzania,0
uniqueid_7865 x Tanzania,0
uniqueid_7866 x Tanzania,0
uniqueid_7867 x Tanzania,0
uniqueid_7868 x Tanzania,0
uniqueid_7869 x Tanzania,0
uniqueid_7870 x Tanzania,0
uniqueid_7871 x Tanzania,0
uniqueid_7872 x Tanzania,0
uniqueid_7873 x Tanzania,0
uniqueid_7874 x Tanzania,0
uniqueid_7875 x Tanzania,0
uniqueid_7876 x Tanzania,0
uniqueid_7877 x Tanzania,0
uniqueid_7878 x Tanzania,0
uniqueid_7879 x Tanzania,0
uniqueid_7880 x Tanzania,0
uniqueid_7881 x Tanzania,0
uniqueid_7882 x Tanzania,0
uniqueid_7883 x Tanzania,0
uniqueid_7884 x Tanzania,0
uniqueid_7885 x Tanzania,0
uniqueid_7886 x Tanzania,0
uniqueid_7887 x Tanzania,0
uniqueid_7888 x Tanzania,0
uniqueid_7889 x Tanzania,0
uniqueid_7890 x Tanzania,0
uniqueid_7891 x Tanzania,0
uniqueid_7892 x Tanzania,0
uniqueid_7893 x Tanzania,0
uniqueid_7894 x Tanzania,0
uniqueid_7895 x Tanzania,0
uniqueid_7896 x Tanzania,0
uniqueid_7897 x Tanzania,0
uniqueid_7898 x Tanzania,0
uniqueid_7899 x Tanzania,0
uniqueid_7900 x Tanzania,0
uniqueid_7901 x Tanzania,0
uniqueid_7902 x Tanzania,0
uniqueid_7903 x Tanzania,0
uniqueid_7904 x Tanzania,0
uniqueid_7905 x Tanzania,0
uniqueid_7906 x Tanzania,0
uniqueid_7907 x Tanzania,0
uniqueid_7908 x Tanzania,0
uniqueid_7909 x Tanzania,0
uniqueid_7910 x Tanzania,0
uniqueid_7911 x Tanzania,0
uniqueid_7912 x Tanzania,0
uniqueid_7913 x Tanzania,0
uniqueid_7914 x Tanzania,0
uniqueid_7915 x Tanzania,0
uniqueid_7916 x Tanzania,0
uniqueid_7917 x Tanzania,0
uniqueid_7918 x Tanzania,0
uniqueid_7919 x Tanzania,0
uniqueid_7920 x Tanzania,0
uniqueid_7921 x Tanzania,0
uniqueid_7922 x Tanzania,0
uniqueid_7923 x Tanzania,0
uniqueid_7924 x Tanzania,0
uniqueid_7925 x Tanzania,0
uniqueid_7926 x Tanzania,0
uniqueid_7927 x Tanzania,0
uniqueid_7928 x Tanzania,0
uniqueid_7929 x Tanzania,0
uniqueid_7930 x Tanzania,0
uniqueid_7931 x Tanzania,0
uniqueid_7932 x Tanzania,0
uniqueid_7933 x Tanzania,0
uniqueid_7934 x Tanzania,0
uniqueid_7935 x Tanzania,0
uniqueid_7936 x Tanzania,0
uniqueid_7937 x Tanzania,0
uniqueid_7938 x Tanzania,0
uniqueid_7939 x Tanzania,0
uniqueid_7940 x Tanzania,0
uniqueid_7941 x Tanzania,0
uniqueid_7942 x Tanzania,0
uniqueid_7943 x Tanzania,0
uniqueid_7944 x Tanzania,0
uniqueid_7945 x Tanzania,0
uniqueid_7946 x Tanzania,0
uniqueid_7947 x Tanzania,0
uniqueid_7948 x Tanzania,0
uniqueid_7949 x Tanzania,0
uniqueid_7950 x Tanzania,0
uniqueid_7951 x Tanzania,0
uniqueid_7952 x Tanzania,0
uniqueid_7953 x Tanzania,0
uniqueid_7954 x Tanzania,0
uniqueid_7955 x Tanzania,0
uniqueid_7956 x Tanzania,0
uniqueid_7957 x Tanzania,0
uniqueid_7958 x Tanzania,0
uniqueid_7959 x Tanzania,0
uniqueid_7960 x Tanzania,0
uniqueid_7961 x Tanzania,0
uniqueid_7962 x Tanzania,0
uniqueid_7963 x Tanzania,0
uniqueid_7964 x Tanzania,0
uniqueid_7965 x Tanzania,0
uniqueid_7966 x Tanzania,0
uniqueid_7967 x Tanzania,0
uniqueid_7968 x Tanzania,0
uniqueid_7969 x Tanzania,0
uniqueid_7970 x Tanzania,0
uniqueid_7971 x Tanzania,0
uniqueid_7972 x Tanzania,0
uniqueid_7973 x Tanzania,0
uniqueid_7974 x Tanzania,0
uniqueid_7975 x Tanzania,0
uniqueid_7976 x Tanzania,0
uniqueid_7977 x Tanzania,0
uniqueid_7978 x Tanzania,0
uniqueid_7979 x Tanzania,0
uniqueid_7980 x Tanzania,0
uniqueid_7981 x Tanzania,0
uniqueid_7982 x Tanzania,0
uniqueid_7983 x Tanzania,0
uniqueid_7984 x Tanzania,0
uniqueid_7985 x Tanzania,0
uniqueid_7986 x Tanzania,0
uniqueid_7987 x Tanzania,0
uniqueid_7988 x Tanzania,0
uniqueid_7989 x Tanzania,0
uniqueid_7990 x Tanzania,0
uniqueid_7991 x Tanzania,0
uniqueid_7992 x Tanzania,0
uniqueid_7993 x Tanzania,0
uniqueid_7994 x Tanzania,0
uniqueid_7995 x Tanzania,0
uniqueid_7996 x Tanzania,0
uniqueid_7997 x Tanzania,0
uniqueid_7998 x Tanzania,0
uniqueid_7999 x Tanzania,0
uniqueid_8000 x Tanzania,0
uniqueid_8001 x Tanzania,0
uniqueid_8002 x Tanzania,0
uniqueid_8003 x Tanzania,0
uniqueid_8004 x Tanzania,0
uniqueid_8005 x Tanzania,0
uniqueid_8006 x Tanzania,0
uniqueid_8007 x Tanzania,0
uniqueid_8008 x Tanzania,0
uniqueid_8009 x Tanzania,0
uniqueid_8010 x Tanzania,0
uniqueid_8011 x Tanzania,0
uniqueid_8012 x Tanzania,0
uniqueid_8013 x Tanzania,0
uniqueid_8014 x Tanzania,0
uniqueid_8015 x Tanzania,0
uniqueid_8016 x Tanzania,0
uniqueid_8017 x Tanzania,0
uniqueid_8018 x Tanzania,0
uniqueid_8019 x Tanzania,0
uniqueid_8020 x Tanzania,0
uniqueid_8021 x Tanzania,0
uniqueid_8022 x Tanzania,0
uniqueid_8023 x Tanzania,0
uniqueid_8024 x Tanzania,0
uniqueid_8025 x Tanzania,0
uniqueid_8026 x Tanzania,0
uniqueid_8027 x Tanzania,0
uniqueid_8028 x Tanzania,0
uniqueid_8029 x Tanzania,0
uniqueid_8030 x Tanzania,0
uniqueid_8031 x Tanzania,0
uniqueid_8032 x Tanzania,0
uniqueid_8033 x Tanzania,0
uniqueid_8034 x Tanzania,0
uniqueid_8035 x Tanzania,0
uniqueid_8036 x Tanzania,0
uniqueid_8037 x Tanzania,0
uniqueid_8038 x Tanzania,0
uniqueid_8039 x Tanzania,0
uniqueid_8040 x Tanzania,0
uniqueid_8041 x Tanzania,0
uniqueid_8042 x Tanzania,0
uniqueid_8043 x Tanzania,0
uniqueid_8044 x Tanzania,0
uniqueid_8045 x Tanzania,0
uniqueid_8046 x Tanzania,0
uniqueid_8047 x Tanzania,0
uniqueid_8048 x Tanzania,0
uniqueid_8049 x Tanzania,0
uniqueid_8050 x Tanzania,0
uniqueid_8051 x Tanzania,0
uniqueid_8052 x Tanzania,0
uniqueid_8053 x Tanzania,0
uniqueid_8054 x Tanzania,0
uniqueid_8055 x Tanzania,0
uniqueid_8056 x Tanzania,0
uniqueid_8057 x Tanzania,0
uniqueid_8058 x Tanzania,0
uniqueid_8059 x Tanzania,0
uniqueid_8060 x Tanzania,0
uniqueid_8061 x Tanzania,0
uniqueid_8062 x Tanzania,0
uniqueid_8063 x Tanzania,0
uniqueid_8064 x Tanzania,0
uniqueid_8065 x Tanzania,0
uniqueid_8066 x Tanzania,0
uniqueid_8067 x Tanzania,0
uniqueid_8068 x Tanzania,0
uniqueid_8069 x Tanzania,0
uniqueid_8070 x Tanzania,0
uniqueid_8071 x Tanzania,0
uniqueid_8072 x Tanzania,0
uniqueid_8073 x Tanzania,0
uniqueid_8074 x Tanzania,0
uniqueid_8075 x Tanzania,0
uniqueid_8076 x Tanzania,0
uniqueid_8077 x Tanzania,0
uniqueid_8078 x Tanzania,0
uniqueid_8079 x Tanzania,0
uniqueid_8080 x Tanzania,0
uniqueid_8081 x Tanzania,0
uniqueid_8082 x Tanzania,0
uniqueid_8083 x Tanzania,0
uniqueid_8084 x Tanzania,0
uniqueid_8085 x Tanzania,0
uniqueid_8086 x Tanzania,0
uniqueid_8087 x Tanzania,0
uniqueid_8088 x Tanzania,0
uniqueid_8089 x Tanzania,0
uniqueid_8090 x Tanzania,0
uniqueid_8091 x Tanzania,0
uniqueid_8092 x Tanzania,0
uniqueid_8093 x Tanzania,0
uniqueid_8094 x Tanzania,0
uniqueid_8095 x Tanzania,0
uniqueid_8096 x Tanzania,0
uniqueid_8097 x Tanzania,0
uniqueid_8098 x Tanzania,0
uniqueid_8099 x Tanzania,0
uniqueid_8100 x Tanzania,0
uniqueid_8101 x Tanzania,0
uniqueid_8102 x Tanzania,0
uniqueid_8103 x Tanzania,0
uniqueid_8104 x Tanzania,0
uniqueid_8105 x Tanzania,0
uniqueid_8106 x Tanzania,0
uniqueid_8107 x Tanzania,0
uniqueid_8108 x Tanzania,0
uniqueid_8109 x Tanzania,0
uniqueid_8110 x Tanzania,0
uniqueid_8111 x Tanzania,0
uniqueid_8112 x Tanzania,0
uniqueid_8113 x Tanzania,0
uniqueid_8114 x Tanzania,0
uniqueid_8115 x Tanzania,0
uniqueid_8116 x Tanzania,0
uniqueid_8117 x Tanzania,0
uniqueid_8118 x Tanzania,0
uniqueid_8119 x Tanzania,0
uniqueid_8120 x Tanzania,0
uniqueid_8121 x Tanzania,0
uniqueid_8122 x Tanzania,0
uniqueid_8123 x Tanzania,0
uniqueid_8124 x Tanzania,0
uniqueid_8125 x Tanzania,0
uniqueid_8126 x Tanzania,0
uniqueid_8127 x Tanzania,0
uniqueid_8128 x Tanzania,0
uniqueid_8129 x Tanzania,0
uniqueid_8130 x Tanzania,0
uniqueid_8131 x Tanzania,0
uniqueid_8132 x Tanzania,0
uniqueid_8133 x Tanzania,0
uniqueid_8134 x Tanzania,0
uniqueid_8135 x Tanzania,0
uniqueid_8136 x Tanzania,0
uniqueid_8137 x Tanzania,0
uniqueid_8138 x Tanzania,0
uniqueid_8139 x Tanzania,0
uniqueid_8140 x Tanzania,0
uniqueid_8141 x Tanzania,0
uniqueid_8142 x Tanzania,0
uniqueid_8143 x Tanzania,0
uniqueid_8144 x Tanzania,0
uniqueid_8145 x Tanzania,0
uniqueid_8146 x Tanzania,0
uniqueid_8147 x Tanzania,0
uniqueid_8148 x Tanzania,0
uniqueid_8149 x Tanzania,0
uniqueid_8150 x Tanzania,0
uniqueid_8151 x Tanzania,0
uniqueid_8152 x Tanzania,0
uniqueid_8153 x Tanzania,0
uniqueid_8154 x Tanzania,0
uniqueid_8155 x Tanzania,0
uniqueid_8156 x Tanzania,0
uniqueid_8157 x Tanzania,0
uniqueid_8158 x Tanzania,0
uniqueid_8159 x Tanzania,0
uniqueid_8160 x Tanzania,0
uniqueid_8161 x Tanzania,0
uniqueid_8162 x Tanzania,0
uniqueid_8163 x Tanzania,0
uniqueid_8164 x Tanzania,0
uniqueid_8165 x Tanzania,0
uniqueid_8166 x Tanzania,0
uniqueid_8167 x Tanzania,0
uniqueid_8168 x Tanzania,0
uniqueid_8169 x Tanzania,0
uniqueid_8170 x Tanzania,0
uniqueid_8171 x Tanzania,0
uniqueid_8172 x Tanzania,0
uniqueid_8173 x Tanzania,0
uniqueid_8174 x Tanzania,0
uniqueid_8175 x Tanzania,0
uniqueid_8176 x Tanzania,0
uniqueid_8177 x Tanzania,0
uniqueid_8178 x Tanzania,0
uniqueid_8179 x Tanzania,0
uniqueid_8180 x Tanzania,0
uniqueid_8181 x Tanzania,0
uniqueid_8182 x Tanzania,0
uniqueid_8183 x Tanzania,0
uniqueid_8184 x Tanzania,0
uniqueid_8185 x Tanzania,0
uniqueid_8186 x Tanzania,0
uniqueid_8187 x Tanzania,0
uniqueid_8188 x Tanzania,0
uniqueid_8189 x Tanzania,0
uniqueid_8190 x Tanzania,0
uniqueid_8191 x Tanzania,0
uniqueid_8192 x Tanzania,0
uniqueid_8193 x Tanzania,0
uniqueid_8194 x Tanzania,0
uniqueid_8195 x Tanzania,0
uniqueid_8196 x Tanzania,0
uniqueid_8197 x Tanzania,0
uniqueid_8198 x Tanzania,0
uniqueid_8199 x Tanzania,0
uniqueid_8200 x Tanzania,0
uniqueid_8201 x Tanzania,0
uniqueid_8202 x Tanzania,0
uniqueid_8203 x Tanzania,0
uniqueid_8204 x Tanzania,0
uniqueid_8205 x Tanzania,0
uniqueid_8206 x Tanzania,0
uniqueid_8207 x Tanzania,0
uniqueid_8208 x Tanzania,0
uniqueid_8209 x Tanzania,0
uniqueid_8210 x Tanzania,0
uniqueid_8211 x Tanzania,0
uniqueid_8212 x Tanzania,0
uniqueid_8213 x Tanzania,0
uniqueid_8214 x Tanzania,0
uniqueid_8215 x Tanzania,0
uniqueid_8216 x Tanzania,0
uniqueid_8217 x Tanzania,0
uniqueid_8218 x Tanzania,0
uniqueid_8219 x Tanzania,0
uniqueid_8220 x Tanzania,0
uniqueid_8221 x Tanzania,0
uniqueid_8222 x Tanzania,0
uniqueid_8223 x Tanzania,0
uniqueid_8224 x Tanzania,0
uniqueid_8225 x Tanzania,0
uniqueid_8226 x Tanzania,0
uniqueid_8227 x Tanzania,0
uniqueid_8228 x Tanzania,0
uniqueid_8229 x Tanzania,0
uniqueid_8230 x Tanzania,0
uniqueid_8231 x Tanzania,0
uniqueid_8232 x Tanzania,0
uniqueid_8233 x Tanzania,0
uniqueid_8234 x Tanzania,0
uniqueid_8235 x Tanzania,0
uniqueid_8236 x Tanzania,0
uniqueid_8237 x Tanzania,0
uniqueid_8238 x Tanzania,0
uniqueid_8239 x Tanzania,0
uniqueid_8240 x Tanzania,0
uniqueid_8241 x Tanzania,0
uniqueid_8242 x Tanzania,0
uniqueid_8243 x Tanzania,0
uniqueid_8244 x Tanzania,0
uniqueid_8245 x Tanzania,0
uniqueid_8246 x Tanzania,0
uniqueid_8247 x Tanzania,0
uniqueid_8248 x Tanzania,0
uniqueid_8249 x Tanzania,0
uniqueid_8250 x Tanzania,0
uniqueid_8251 x Tanzania,0
uniqueid_8252 x Tanzania,0
uniqueid_8253 x Tanzania,0
uniqueid_8254 x Tanzania,0
uniqueid_8255 x Tanzania,0
uniqueid_8256 x Tanzania,0
uniqueid_8257 x Tanzania,0
uniqueid_8258 x Tanzania,0
uniqueid_8259 x Tanzania,0
uniqueid_8260 x Tanzania,0
uniqueid_8261 x Tanzania,0
uniqueid_8262 x Tanzania,0
uniqueid_8263 x Tanzania,0
uniqueid_8264 x Tanzania,0
uniqueid_8265 x Tanzania,0
uniqueid_8266 x Tanzania,0
uniqueid_8267 x Tanzania,0
uniqueid_8268 x Tanzania,0
uniqueid_8269 x Tanzania,0
uniqueid_8270 x Tanzania,0
uniqueid_8271 x Tanzania,0
uniqueid_8272 x Tanzania,0
uniqueid_8273 x Tanzania,0
uniqueid_8274 x Tanzania,0
uniqueid_8275 x Tanzania,0
uniqueid_8276 x Tanzania,0
uniqueid_8277 x Tanzania,0
uniqueid_8278 x Tanzania,0
uniqueid_8279 x Tanzania,0
uniqueid_8280 x Tanzania,0
uniqueid_8281 x Tanzania,0
uniqueid_8282 x Tanzania,0
uniqueid_8283 x Tanzania,0
uniqueid_8284 x Tanzania,0
uniqueid_8285 x Tanzania,0
uniqueid_8286 x Tanzania,0
uniqueid_8287 x Tanzania,0
uniqueid_8288 x Tanzania,0
uniqueid_8289 x Tanzania,0
uniqueid_8290 x Tanzania,0
uniqueid_8291 x Tanzania,0
uniqueid_8292 x Tanzania,0
uniqueid_8293 x Tanzania,0
uniqueid_8294 x Tanzania,0
uniqueid_8295 x Tanzania,0
uniqueid_8296 x Tanzania,0
uniqueid_8297 x Tanzania,0
uniqueid_8298 x Tanzania,0
uniqueid_8299 x Tanzania,0
uniqueid_8300 x Tanzania,0
uniqueid_8301 x Tanzania,0
uniqueid_8302 x Tanzania,0
uniqueid_8303 x Tanzania,0
uniqueid_8304 x Tanzania,0
uniqueid_8305 x Tanzania,0
uniqueid_8306 x Tanzania,0
uniqueid_8307 x Tanzania,0
uniqueid_8308 x Tanzania,0
uniqueid_8309 x Tanzania,0
uniqueid_8310 x Tanzania,0
uniqueid_8311 x Tanzania,0
uniqueid_8312 x Tanzania,0
uniqueid_8313 x Tanzania,0
uniqueid_8314 x Tanzania,0
uniqueid_8315 x Tanzania,0
uniqueid_8316 x Tanzania,0
uniqueid_8317 x Tanzania,0
uniqueid_8318 x Tanzania,0
uniqueid_8319 x Tanzania,0
uniqueid_8320 x Tanzania,0
uniqueid_8321 x Tanzania,0
uniqueid_8322 x Tanzania,0
uniqueid_8323 x Tanzania,0
uniqueid_8324 x Tanzania,0
uniqueid_8325 x Tanzania,0
uniqueid_8326 x Tanzania,0
uniqueid_8327 x Tanzania,0
uniqueid_8328 x Tanzania,0
uniqueid_8329 x Tanzania,0
uniqueid_8330 x Tanzania,0
uniqueid_8331 x Tanzania,0
uniqueid_8332 x Tanzania,0
uniqueid_8333 x Tanzania,0
uniqueid_8334 x Tanzania,0
uniqueid_8335 x Tanzania,0
uniqueid_8336 x Tanzania,0
uniqueid_8337 x Tanzania,0
uniqueid_8338 x Tanzania,0
uniqueid_8339 x Tanzania,0
uniqueid_8340 x Tanzania,0
uniqueid_8341 x Tanzania,0
uniqueid_8342 x Tanzania,0
uniqueid_8343 x Tanzania,0
uniqueid_8344 x Tanzania,0
uniqueid_8345 x Tanzania,0
uniqueid_8346 x Tanzania,0
uniqueid_8347 x Tanzania,0
uniqueid_8348 x Tanzania,0
uniqueid_8349 x Tanzania,0
uniqueid_8350 x Tanzania,0
uniqueid_8351 x Tanzania,0
uniqueid_8352 x Tanzania,0
uniqueid_8353 x Tanzania,0
uniqueid_8354 x Tanzania,0
uniqueid_8355 x Tanzania,0
uniqueid_8356 x Tanzania,0
uniqueid_8357 x Tanzania,0
uniqueid_8358 x Tanzania,0
uniqueid_8359 x Tanzania,0
uniqueid_8360 x Tanzania,0
uniqueid_8361 x Tanzania,0
uniqueid_8362 x Tanzania,0
uniqueid_8363 x Tanzania,0
uniqueid_8364 x Tanzania,0
uniqueid_8365 x Tanzania,0
uniqueid_8366 x Tanzania,0
uniqueid_8367 x Tanzania,0
uniqueid_8368 x Tanzania,0
uniqueid_8369 x Tanzania,0
uniqueid_8370 x Tanzania,0
uniqueid_8371 x Tanzania,0
uniqueid_8372 x Tanzania,0
uniqueid_8373 x Tanzania,0
uniqueid_8374 x Tanzania,0
uniqueid_8375 x Tanzania,0
uniqueid_8376 x Tanzania,0
uniqueid_8377 x Tanzania,0
uniqueid_8378 x Tanzania,0
uniqueid_8379 x Tanzania,0
uniqueid_8380 x Tanzania,0
uniqueid_8381 x Tanzania,0
uniqueid_8382 x Tanzania,0
uniqueid_8383 x Tanzania,0
uniqueid_8384 x Tanzania,0
uniqueid_8385 x Tanzania,0
uniqueid_8386 x Tanzania,0
uniqueid_8387 x Tanzania,0
uniqueid_8388 x Tanzania,0
uniqueid_8389 x Tanzania,0
uniqueid_8390 x Tanzania,0
uniqueid_8391 x Tanzania,0
uniqueid_8392 x Tanzania,0
uniqueid_8393 x Tanzania,0
uniqueid_8394 x Tanzania,0
uniqueid_8395 x Tanzania,0
uniqueid_8396 x Tanzania,0
uniqueid_8397 x Tanzania,0
uniqueid_8398 x Tanzania,0
uniqueid_8399 x Tanzania,0
uniqueid_8400 x Tanzania,0
uniqueid_8401 x Tanzania,0
uniqueid_8402 x Tanzania,0
uniqueid_8403 x Tanzania,0
uniqueid_8404 x Tanzania,0
uniqueid_8405 x Tanzania,0
uniqueid_8406 x Tanzania,0
uniqueid_8407 x Tanzania,0
uniqueid_8408 x Tanzania,0
uniqueid_8409 x Tanzania,0
uniqueid_8410 x Tanzania,0
uniqueid_8411 x Tanzania,0
uniqueid_8412 x Tanzania,0
uniqueid_8413 x Tanzania,0
uniqueid_8414 x Tanzania,0
uniqueid_8415 x Tanzania,0
uniqueid_8416 x Tanzania,0
uniqueid_8417 x Tanzania,0
uniqueid_8418 x Tanzania,0
uniqueid_8419 x Tanzania,0
uniqueid_8420 x Tanzania,0
uniqueid_8421 x Tanzania,0
uniqueid_8422 x Tanzania,0
uniqueid_8423 x Tanzania,0
uniqueid_8424 x Tanzania,0
uniqueid_8425 x Tanzania,0
uniqueid_8426 x Tanzania,0
uniqueid_8427 x Tanzania,0
uniqueid_8428 x Tanzania,0
uniqueid_8429 x Tanzania,0
uniqueid_8430 x Tanzania,0
uniqueid_8431 x Tanzania,0
uniqueid_8432 x Tanzania,0
uniqueid_8433 x Tanzania,0
uniqueid_8434 x Tanzania,0
uniqueid_8435 x Tanzania,0
uniqueid_8436 x Tanzania,0
uniqueid_8437 x Tanzania,0
uniqueid_8438 x Tanzania,0
uniqueid_8439 x Tanzania,0
uniqueid_8440 x Tanzania,0
uniqueid_8441 x Tanzania,0
uniqueid_8442 x Tanzania,0
uniqueid_8443 x Tanzania,0
uniqueid_8444 x Tanzania,0
uniqueid_8445 x Tanzania,0
uniqueid_8446 x Tanzania,0
uniqueid_8447 x Tanzania,0
uniqueid_8448 x Tanzania,0
uniqueid_8449 x Tanzania,0
uniqueid_8450 x Tanzania,0
uniqueid_8451 x Tanzania,0
uniqueid_8452 x Tanzania,0
uniqueid_8453 x Tanzania,0
uniqueid_8454 x Tanzania,0
uniqueid_8455 x Tanzania,0
